holiday,weekend,temperature,humidity,target,rain,mon,tue,wed,thur,fri,sat,sun
0,1,6.7,80.5,165,1,False,True,False,False,False,False,False
0,1,10.2,65.8,559,0,False,False,True,False,False,False,False
0,1,9.0,90.9,62,1,False,False,False,True,False,False,False
0,1,9.3,77.6,530,1,False,False,False,False,True,False,False
0,1,10.0,66.1,5773,0,False,False,False,False,False,True,False
0,1,10.9,44.9,6485,0,False,False,False,False,False,False,True
0,1,13.1,41.0,1922,0,True,False,False,False,False,False,False
0,1,16.1,46.5,828,0,False,True,False,False,False,False,False
0,1,13.2,92.4,69,1,False,False,True,False,False,False,False
0,1,13.4,71.6,679,0,False,False,False,True,False,False,False
0,1,13.3,59.4,1683,0,False,False,False,False,True,False,False
0,1,13.2,58.6,8883,0,False,False,False,False,False,True,False
0,1,15.9,43.4,6874,0,False,False,False,False,False,False,True
0,1,16.5,41.0,978,0,True,False,False,False,False,False,False
0,1,15.3,43.8,2368,0,False,True,False,False,False,False,False
1,1,14.5,51.1,9456,0,False,False,True,False,False,False,False
0,1,16.1,60.0,1570,0,False,False,False,True,False,False,False
0,1,17.5,55.6,1799,0,False,False,False,False,True,False,False
0,1,19.3,46.9,10658,0,False,False,False,False,False,True,False
0,1,20.3,45.3,6535,0,False,False,False,False,False,False,True
0,1,16.2,80.1,170,1,True,False,False,False,False,False,False
0,1,14.3,75.1,1358,1,False,True,False,False,False,False,False
0,1,15.6,57.4,2811,0,False,False,True,False,False,False,False
0,1,17.3,48.5,2414,0,False,False,False,True,False,False,False
0,1,18.2,45.4,3998,0,False,False,False,False,True,False,False
0,1,14.1,78.6,1940,1,False,False,False,False,False,True,False
0,1,16.2,72.0,4289,1,False,False,False,False,False,False,True
0,1,17.4,56.3,1840,0,True,False,False,False,False,False,False
0,1,16.4,55.8,2465,0,False,True,False,False,False,False,False
0,1,13.8,75.4,2705,1,False,False,True,False,False,False,False
0,1,15.6,67.5,3982,0,False,False,False,True,False,False,False
0,1,17.8,62.5,4579,0,False,False,False,False,True,False,False
0,1,18.7,49.3,10944,0,False,False,False,False,False,True,False
0,1,19.9,50.0,6250,0,False,False,False,False,False,False,True
0,1,17.2,71.6,902,1,True,False,False,False,False,False,False
0,1,16.6,70.8,3189,0,False,True,False,False,False,False,False
0,1,16.5,50.8,9285,0,False,False,True,False,False,False,False
0,1,17.0,50.5,2125,0,False,False,False,True,False,False,False
0,1,18.4,45.0,5444,0,False,False,False,False,True,False,False
0,1,21.1,48.0,16458,0,False,False,False,False,False,True,False
1,1,18.1,90.9,999,1,False,False,False,False,False,False,True
1,1,14.4,86.5,1941,1,True,False,False,False,False,False,False
0,1,12.9,90.8,400,1,False,True,False,False,False,False,False
0,1,14.4,63.6,1940,1,False,False,True,False,False,False,False
0,1,15.6,55.4,3233,0,False,False,False,True,False,False,False
0,1,17.9,51.1,5247,0,False,False,False,False,True,False,False
0,1,18.9,69.3,5058,1,False,False,False,False,False,True,False
0,1,16.6,61.5,5177,1,False,False,False,False,False,False,True
0,1,17.6,52.6,1199,0,True,False,False,False,False,False,False
0,1,18.5,49.5,4910,0,False,True,False,False,False,False,False
1,1,13.7,70.8,4891,1,False,False,True,False,False,False,False
0,1,14.2,63.6,1428,1,False,False,False,True,False,False,False
0,1,19.2,53.3,2848,0,False,False,False,False,True,False,False
0,1,20.4,57.0,8633,0,False,False,False,False,False,True,False
0,1,21.6,58.3,5089,0,False,False,False,False,False,False,True
0,1,19.3,67.5,1202,0,True,False,False,False,False,False,False
0,1,20.5,70.9,1481,0,False,True,False,False,False,False,False
0,1,21.5,69.6,1500,0,False,False,True,False,False,False,False
0,1,22.2,64.3,2478,0,False,False,False,True,False,False,False
0,1,21.2,68.9,3111,0,False,False,False,False,True,False,False
0,1,19.4,54.8,7738,0,False,False,False,False,False,True,False
0,1,20.4,74.0,3328,1,False,False,False,False,False,False,True
0,1,18.5,59.5,720,0,True,False,False,False,False,False,False
0,1,18.8,58.6,752,0,False,True,False,False,False,False,False
0,1,20.9,56.3,1097,0,False,False,True,False,False,False,False
0,1,21.1,58.4,1125,0,False,False,False,True,False,False,False
0,1,21.4,50.9,1940,0,False,False,False,False,True,False,False
0,1,20.0,58.3,7624,0,False,False,False,False,False,True,False
0,1,20.1,54.5,4225,0,False,False,False,False,False,False,True
0,1,20.8,54.9,587,0,True,False,False,False,False,False,False
0,1,21.6,49.5,714,0,False,True,False,False,False,False,False
0,1,22.5,60.1,1339,0,False,False,True,False,False,False,False
1,1,22.8,57.0,6672,0,False,False,False,True,False,False,False
0,1,22.8,56.8,5938,0,False,False,False,False,True,False,False
0,1,20.5,83.5,3213,1,False,False,False,False,False,True,False
0,1,23.9,66.4,3980,0,False,False,False,False,False,False,True
0,1,24.7,59.9,546,0,True,False,False,False,False,False,False
0,1,25.8,54.8,505,0,False,True,False,False,False,False,False
0,1,25.3,48.8,526,0,False,False,True,False,False,False,False
0,1,25.9,45.3,584,0,False,False,False,True,False,False,False
0,1,26.6,52.9,625,0,False,False,False,False,True,False,False
0,1,24.3,73.8,4038,1,False,False,False,False,False,True,False
0,1,24.4,59.4,2582,0,False,False,False,False,False,False,True
0,1,23.4,59.4,359,0,True,False,False,False,False,False,False
0,1,25.4,53.1,271,0,False,True,False,False,False,False,False
0,1,27.5,49.3,221,0,False,False,True,False,False,False,False
0,1,25.7,48.8,366,0,False,False,False,True,False,False,False
0,1,26.4,55.5,634,0,False,False,False,False,True,False,False
0,1,23.5,89.8,441,1,False,False,False,False,False,True,False
0,1,24.2,83.8,2287,1,False,False,False,False,False,False,True
0,1,25.3,66.4,352,0,True,False,False,False,False,False,False
0,1,22.9,60.6,469,0,False,True,False,False,False,False,False
0,1,24.3,60.6,347,0,False,False,True,False,False,False,False
0,1,23.7,63.5,462,0,False,False,False,True,False,False,False
0,1,25.7,58.5,663,0,False,False,False,False,True,False,False
0,1,25.3,74.6,1556,1,False,False,False,False,False,True,False
0,1,24.2,88.8,605,1,False,False,False,False,False,False,True
0,1,26.2,72.4,290,0,True,False,False,False,False,False,False
0,1,24.0,90.5,38,1,False,True,False,False,False,False,False
0,1,25.7,79.8,172,1,False,False,True,False,False,False,False
0,1,28.1,68.9,168,0,False,False,False,True,False,False,False
0,1,25.8,70.0,350,1,False,False,False,False,True,False,False
0,1,27.5,74.5,1844,1,False,False,False,False,False,True,False
0,1,25.5,91.6,195,1,False,False,False,False,False,False,True
0,1,23.9,96.6,14,1,True,False,False,False,False,False,False
0,1,23.1,94.6,13,1,False,True,False,False,False,False,False
0,1,23.4,89.8,313,1,False,False,True,False,False,False,False
0,1,24.4,84.8,234,1,False,False,False,True,False,False,False
0,1,26.0,77.0,625,0,False,False,False,False,True,False,False
0,1,26.3,75.5,2064,1,False,False,False,False,False,True,False
0,1,26.2,75.9,1730,0,False,False,False,False,False,False,True
0,1,26.6,76.9,222,1,True,False,False,False,False,False,False
0,1,24.6,89.3,16,1,False,True,False,False,False,False,False
0,1,26.7,81.5,274,1,False,False,True,False,False,False,False
0,1,25.9,84.4,30,1,False,False,False,True,False,False,False
0,1,25.1,88.8,250,1,False,False,False,False,True,False,False
0,1,26.0,87.0,752,1,False,False,False,False,False,True,False
0,1,27.8,79.3,1348,1,False,False,False,False,False,False,True
0,1,28.9,72.8,289,0,True,False,False,False,False,False,False
0,1,27.2,83.3,239,1,False,True,False,False,False,False,False
0,1,28.6,79.3,259,1,False,False,True,False,False,False,False
0,1,28.1,81.0,295,1,False,False,False,True,False,False,False
0,1,28.4,81.1,439,1,False,False,False,False,True,False,False
0,1,28.2,83.6,1310,1,False,False,False,False,False,True,False
0,1,29.7,71.8,1251,0,False,False,False,False,False,False,True
0,1,28.6,73.8,1163,0,True,False,False,False,False,False,False
0,1,28.7,73.4,1366,0,False,True,False,False,False,False,False
0,1,29.5,74.0,1149,0,False,False,True,False,False,False,False
0,1,30.0,73.0,1544,0,False,False,False,True,False,False,False
0,1,30.3,76.0,1565,0,False,False,False,False,True,False,False
0,1,30.7,74.5,3161,0,False,False,False,False,False,True,False
0,1,29.1,80.1,1070,1,False,False,False,False,False,False,True
0,1,27.4,87.1,439,1,True,False,False,False,False,False,False
0,1,28.6,78.0,519,0,False,True,False,False,False,False,False
0,1,28.9,78.3,422,1,False,False,True,False,False,False,False
0,1,27.3,81.9,549,0,False,False,False,True,False,False,False
0,1,28.4,74.6,757,0,False,False,False,False,True,False,False
0,1,28.7,76.5,2474,0,False,False,False,False,False,True,False
0,1,29.6,72.5,1458,0,False,False,False,False,False,False,True
0,1,30.5,72.0,303,0,True,False,False,False,False,False,False
0,1,29.2,71.1,539,1,False,True,False,False,False,False,False
0,1,29.5,64.3,538,0,False,False,True,False,False,False,False
1,1,29.5,66.4,1577,0,False,False,False,True,False,False,False
0,1,29.7,66.1,860,0,False,False,False,False,True,False,False
0,1,29.5,67.0,3913,0,False,False,False,False,False,True,False
0,1,29.5,68.6,1472,0,False,False,False,False,False,False,True
0,1,29.9,68.1,268,1,True,False,False,False,False,False,False
0,1,29.7,77.6,238,1,False,True,False,False,False,False,False
0,1,28.6,83.5,174,1,False,False,True,False,False,False,False
0,1,28.5,78.1,145,1,False,False,False,True,False,False,False
0,1,28.3,76.0,361,0,False,False,False,False,True,False,False
0,1,28.1,79.3,3972,1,False,False,False,False,False,True,False
0,1,28.0,79.5,2048,1,False,False,False,False,False,False,True
0,1,27.9,81.6,257,0,True,False,False,False,False,False,False
0,1,26.3,83.3,303,1,False,True,False,False,False,False,False
0,1,27.0,67.3,376,0,False,False,True,False,False,False,False
0,1,27.0,70.1,412,1,False,False,False,True,False,False,False
0,1,27.3,69.9,484,0,False,False,False,False,True,False,False
0,1,26.6,70.3,6056,0,False,False,False,False,False,True,False
0,1,26.9,69.1,2804,0,False,False,False,False,False,False,True
0,1,24.8,75.0,276,0,True,False,False,False,False,False,False
0,1,27.1,61.3,677,0,False,True,False,False,False,False,False
0,1,26.8,57.8,373,0,False,False,True,False,False,False,False
0,1,27.2,70.3,347,0,False,False,False,True,False,False,False
0,1,25.6,82.6,1393,1,False,False,False,False,True,False,False
0,1,26.6,75.9,6178,0,False,False,False,False,False,True,False
0,1,27.6,67.5,3290,0,False,False,False,False,False,False,True
0,1,29.0,67.9,241,0,True,False,False,False,False,False,False
0,1,29.5,62.8,572,0,False,True,False,False,False,False,False
0,1,28.1,79.8,487,1,False,False,True,False,False,False,False
0,1,26.5,89.9,1364,1,False,False,False,True,False,False,False
0,1,28.0,77.0,598,0,False,False,False,False,True,False,False
0,1,28.8,74.4,4544,0,False,False,False,False,False,True,False
0,1,29.3,70.3,4707,0,False,False,False,False,False,False,True
1,1,28.0,70.4,3483,0,True,False,False,False,False,False,False
1,1,29.7,72.0,4538,0,False,True,False,False,False,False,False
1,1,28.2,81.8,1555,1,False,False,True,False,False,False,False
0,1,28.5,76.0,494,0,False,False,False,True,False,False,False
0,1,25.5,93.5,96,1,False,False,False,False,True,False,False
0,1,21.4,95.9,96,1,False,False,False,False,False,True,False
0,1,21.3,75.1,6021,0,False,False,False,False,False,False,True
0,1,21.0,59.6,726,0,True,False,False,False,False,False,False
0,1,20.9,64.3,1659,0,False,True,False,False,False,False,False
0,1,23.2,72.0,1989,0,False,False,True,False,False,False,False
0,1,24.1,74.3,2789,0,False,False,False,True,False,False,False
0,1,23.0,72.8,3582,0,False,False,False,False,True,False,False
0,1,22.7,71.9,10122,0,False,False,False,False,False,True,False
0,1,22.8,64.4,6720,0,False,False,False,False,False,False,True
0,1,21.0,64.6,1463,0,True,False,False,False,False,False,False
1,1,17.0,81.0,3774,1,False,True,False,False,False,False,False
0,1,14.9,59.6,3155,0,False,False,True,False,False,False,False
1,1,12.9,87.3,2872,1,False,False,False,True,False,False,False
0,1,16.2,80.5,7517,0,False,False,False,False,True,False,False
0,1,17.2,74.1,12048,0,False,False,False,False,False,True,False
0,1,16.6,88.0,3747,1,False,False,False,False,False,False,True
0,1,17.0,85.3,1583,1,True,False,False,False,False,False,False
0,1,16.7,81.8,5177,0,False,True,False,False,False,False,False
1,1,18.5,70.4,10038,0,False,False,True,False,False,False,False
0,1,17.7,72.4,2441,0,False,False,False,True,False,False,False
0,1,17.6,75.9,5237,0,False,False,False,False,True,False,False
0,1,17.2,73.3,10698,0,False,False,False,False,False,True,False
0,1,17.7,73.8,6690,0,False,False,False,False,False,False,True
0,1,17.7,91.5,243,1,True,False,False,False,False,False,False
0,1,18.3,96.9,2112,1,False,True,False,False,False,False,False
0,1,18.9,86.5,3308,0,False,False,True,False,False,False,False
0,1,19.1,78.6,4014,0,False,False,False,True,False,False,False
0,1,20.0,89.4,4200,1,False,False,False,False,True,False,False
0,1,17.6,84.4,5334,1,False,False,False,False,False,True,False
0,1,13.3,60.6,5916,0,False,False,False,False,False,False,True
0,1,13.9,85.0,964,1,True,False,False,False,False,False,False
0,1,16.6,97.4,973,1,False,True,False,False,False,False,False
0,1,13.7,72.3,1558,1,False,False,True,False,False,False,False
0,1,12.0,76.0,2381,0,False,False,False,True,False,False,False
0,1,14.5,78.0,4875,0,False,False,False,False,True,False,False
0,1,17.2,74.4,11830,0,False,False,False,False,False,True,False
0,1,15.2,86.4,6221,1,False,False,False,False,False,False,True
0,1,14.8,81.3,1374,0,True,False,False,False,False,False,False
0,1,14.9,70.5,2127,0,False,True,False,False,False,False,False
0,1,14.7,76.8,1754,0,False,False,True,False,False,False,False
0,1,14.5,75.6,2468,0,False,False,False,True,False,False,False
0,1,13.3,88.1,2033,1,False,False,False,False,True,False,False
0,1,16.9,77.9,6831,1,False,False,False,False,False,True,False
0,1,16.2,76.4,6928,0,False,False,False,False,False,False,True
0,1,14.5,69.3,805,0,True,False,False,False,False,False,False
0,1,9.8,56.4,1003,0,False,True,False,False,False,False,False
0,1,7.3,54.9,1065,0,False,False,True,False,False,False,False
0,1,7.7,66.9,1239,0,False,False,False,True,False,False,False
0,1,10.5,73.0,1834,0,False,False,False,False,True,False,False
0,1,12.4,76.9,6737,0,False,False,False,False,False,True,False
0,1,13.3,78.0,5082,0,False,False,False,False,False,False,True
0,1,13.3,74.8,692,0,True,False,False,False,False,False,False
0,1,13.7,67.5,1016,0,False,True,False,False,False,False,False
0,1,13.1,71.9,936,0,False,False,True,False,False,False,False
0,1,13.8,78.4,1675,1,False,False,False,True,False,False,False
0,1,14.8,78.6,2113,1,False,False,False,False,True,False,False
0,1,16.8,74.4,7322,1,False,False,False,False,False,True,False
0,1,9.1,51.6,3116,0,False,False,False,False,False,False,True
0,1,2.6,34.4,670,0,True,False,False,False,False,False,False
0,1,5.4,59.3,674,0,False,True,False,False,False,False,False
0,1,6.7,67.0,623,0,False,False,True,False,False,False,False
0,1,9.8,69.4,524,0,False,False,False,True,False,False,False
0,1,7.2,54.1,958,0,False,False,False,False,True,False,False
0,1,5.3,62.0,3711,0,False,False,False,False,False,True,False
0,1,6.6,67.0,3402,0,False,False,False,False,False,False,True
0,1,9.7,66.8,579,1,True,False,False,False,False,False,False
0,1,7.6,72.4,81,1,False,True,False,False,False,False,False
0,1,2.3,75.5,249,1,False,False,True,False,False,False,False
0,1,3.2,79.6,100,1,False,False,False,True,False,False,False
0,1,2.2,81.1,177,1,False,False,False,False,True,False,False
0,1,5.3,73.3,2055,0,False,False,False,False,False,True,False
0,1,7.6,80.0,2309,0,False,False,False,False,False,False,True
0,1,8.3,75.6,423,0,True,False,False,False,False,False,False
0,1,2.1,48.5,178,0,False,True,False,False,False,False,False
0,1,3.6,48.5,161,0,False,False,True,False,False,False,False
0,1,4.5,69.5,254,0,False,False,False,True,False,False,False
0,1,4.0,65.0,419,0,False,False,False,False,True,False,False
0,1,1.4,66.3,1773,0,False,False,False,False,False,True,False
0,1,0.5,58.0,1484,0,False,False,False,False,False,False,True
0,1,2.0,63.4,288,0,True,False,False,False,False,False,False
0,1,3.9,58.6,312,0,False,True,False,False,False,False,False
0,1,2.5,62.6,142,0,False,False,True,False,False,False,False
0,1,1.2,54.8,174,0,False,False,False,True,False,False,False
0,1,0.6,59.5,278,0,False,False,False,False,True,False,False
0,1,0.5,59.1,1360,0,False,False,False,False,False,True,False
0,1,1.7,81.5,472,1,False,False,False,False,False,False,True
0,1,2.7,61.4,232,1,True,False,False,False,False,False,False
0,1,1.6,54.8,205,0,False,True,False,False,False,False,False
0,1,-2.0,50.4,147,0,False,False,True,False,False,False,False
0,1,-1.9,54.1,287,0,False,False,False,True,False,False,False
0,1,0.7,67.4,178,1,False,False,False,False,True,False,False
0,1,0.6,75.1,544,1,False,False,False,False,False,True,False
0,1,-2.5,55.9,749,0,False,False,False,False,False,False,True
0,1,-0.4,73.9,233,0,True,False,False,False,False,False,False
0,1,0.6,65.5,249,0,False,True,False,False,False,False,False
1,1,2.5,67.0,2692,0,False,False,True,False,False,False,False
0,1,2.4,59.3,423,0,False,False,False,True,False,False,False
0,1,-1.4,61.4,371,1,False,False,False,False,True,False,False
0,1,-2.0,62.0,713,0,False,False,False,False,False,True,False
0,1,2.1,67.8,1124,0,False,False,False,False,False,False,True
0,1,6.7,65.3,880,0,True,False,False,False,False,False,False
0,1,2.3,44.1,635,0,False,True,False,False,False,False,False
1,1,2.6,60.5,1960,0,False,False,True,False,False,False,False
0,1,1.8,53.3,545,0,False,False,False,True,False,False,False
0,1,0.3,50.8,440,0,False,False,False,False,True,False,False
0,1,0.6,57.3,1197,0,False,False,False,False,False,True,False
0,1,2.2,80.5,429,1,False,False,False,False,False,False,True
0,1,2.0,75.5,195,1,True,False,False,False,False,False,False
0,1,-1.5,66.6,150,1,False,True,False,False,False,False,False
0,1,-1.7,82.8,47,1,False,False,True,False,False,False,False
0,1,-8.1,47.8,25,0,False,False,False,True,False,False,False
0,1,-6.6,55.6,45,0,False,False,False,False,True,False,False
0,1,-3.0,64.8,522,0,False,False,False,False,False,True,False
0,1,-1.9,68.3,831,0,False,False,False,False,False,False,True
0,1,1.1,65.5,304,0,True,False,False,False,False,False,False
0,1,4.9,56.4,370,1,False,True,False,False,False,False,False
0,1,-1.8,45.5,173,0,False,False,True,False,False,False,False
0,1,0.9,57.0,195,0,False,False,False,True,False,False,False
0,1,1.3,58.6,372,0,False,False,False,False,True,False,False
0,1,1.0,50.8,1658,0,False,False,False,False,False,True,False
0,1,1.7,62.3,2000,0,False,False,False,False,False,False,True
0,1,2.8,71.8,344,0,True,False,False,False,False,False,False
0,1,2.5,70.6,316,0,False,True,False,False,False,False,False
0,1,3.4,71.3,295,0,False,False,True,False,False,False,False
0,1,2.9,51.4,291,0,False,False,False,True,False,False,False
0,1,2.6,45.0,419,0,False,False,False,False,True,False,False
0,1,4.3,53.5,2221,0,False,False,False,False,False,True,False
0,1,5.2,50.9,3009,0,False,False,False,False,False,False,True
1,1,0.3,82.8,475,1,True,False,False,False,False,False,False
1,1,-1.4,79.8,153,1,False,True,False,False,False,False,False
1,1,-2.6,71.5,320,1,False,False,True,False,False,False,False
1,1,-1.8,68.3,1008,0,False,False,False,True,False,False,False
0,1,1.9,70.6,900,0,False,False,False,False,True,False,False
0,1,3.5,84.5,1168,1,False,False,False,False,False,True,False
0,1,2.4,78.0,2048,0,False,False,False,False,False,False,True
0,1,-1.4,50.0,280,1,True,False,False,False,False,False,False
0,1,-6.2,58.1,93,0,False,True,False,False,False,False,False
0,1,-6.4,56.1,95,0,False,False,True,False,False,False,False
0,1,-4.1,61.9,170,1,False,False,False,True,False,False,False
0,1,-6.4,73.6,22,1,False,False,False,False,True,False,False
0,1,-6.6,64.4,358,0,False,False,False,False,False,True,False
0,1,-3.9,64.1,752,0,False,False,False,False,False,False,True
0,1,-2.6,71.5,280,0,True,False,False,False,False,False,False
0,1,0.3,55.0,437,0,False,True,False,False,False,False,False
0,1,1.1,82.1,18,1,False,False,True,False,False,False,False
0,1,1.1,47.4,504,0,False,False,False,True,False,False,False
0,1,3.5,63.5,978,0,False,False,False,False,True,False,False
0,1,2.9,64.8,3500,0,False,False,False,False,False,True,False
0,1,5.1,67.3,4319,0,False,False,False,False,False,False,True
0,1,1.3,34.0,625,0,True,False,False,False,False,False,False
0,1,-0.9,39.9,392,0,False,True,False,False,False,False,False
0,1,-1.6,42.6,420,0,False,False,True,False,False,False,False
0,1,-1.9,44.4,482,0,False,False,False,True,False,False,False
0,1,-1.5,42.3,604,0,False,False,False,False,True,False,False
0,1,-1.0,54.6,1888,1,False,False,False,False,False,True,False
0,1,-2.7,47.5,1353,0,False,False,False,False,False,False,True
0,1,-0.7,41.3,846,0,True,False,False,False,False,False,False
0,1,1.7,58.8,921,0,False,True,False,False,False,False,False
0,1,5.3,44.4,1440,0,False,False,True,False,False,False,False
0,1,6.6,28.1,3257,0,False,False,False,True,False,False,False
0,1,9.8,55.8,4263,0,False,False,False,False,True,False,False
1,1,6.3,88.3,3108,1,False,False,False,False,False,True,False
0,1,9.7,84.5,2076,1,False,False,False,False,False,False,True
1,1,3.5,71.4,529,1,True,False,False,False,False,False,False
0,1,3.4,70.4,24,1,False,True,False,False,False,False,False
0,1,5.5,66.1,147,0,False,False,True,False,False,False,False
0,1,5.1,56.3,110,0,False,False,False,True,False,False,False
0,1,5.6,49.5,232,0,False,False,False,False,True,False,False
0,1,6.2,54.0,2891,0,False,False,False,False,False,True,False
0,1,6.8,57.3,5150,0,False,False,False,False,False,False,True
0,1,8.2,46.9,373,0,True,False,False,False,False,False,False
0,1,9.8,45.8,325,0,False,True,False,False,False,False,False
0,1,9.6,62.1,238,0,False,False,True,False,False,False,False
0,1,10.3,48.6,244,0,False,False,False,True,False,False,False
0,1,12.9,31.8,1059,0,False,False,False,False,True,False,False
0,1,9.8,52.5,5445,0,False,False,False,False,False,True,False
0,1,4.5,59.4,498,1,False,False,False,False,False,False,True
0,1,3.8,35.4,210,0,True,False,False,False,False,False,False
0,1,1.2,77.4,16,1,False,True,False,False,False,False,False
0,1,3.2,47.0,147,0,False,False,True,False,False,False,False
0,1,7.6,61.4,258,0,False,False,False,True,False,False,False
0,1,12.8,51.1,645,0,False,False,False,False,True,False,False
0,1,14.9,42.8,7545,0,False,False,False,False,False,True,False
0,1,16.6,40.1,7285,0,False,False,False,False,False,False,True
0,1,16.6,53.4,574,0,True,False,False,False,False,False,False
0,1,15.4,54.4,382,0,False,True,False,False,False,False,False
0,1,18.5,36.0,619,0,False,False,True,False,False,False,False
0,1,16.1,68.3,170,1,False,False,False,True,False,False,False
0,1,7.5,42.1,669,0,False,False,False,False,True,False,False
0,1,3.9,42.6,2495,0,False,False,False,False,False,True,False
0,1,4.4,43.9,2365,0,False,False,False,False,False,False,True
0,1,8.1,52.4,564,0,True,False,False,False,False,False,False
0,1,10.3,46.9,686,0,False,True,False,False,False,False,False
0,1,9.6,47.9,438,0,False,False,True,False,False,False,False
0,1,10.3,57.8,485,0,False,False,False,True,False,False,False
0,1,11.7,55.8,1372,1,False,False,False,False,True,False,False
0,1,9.4,79.1,662,1,False,False,False,False,False,True,False
0,1,10.7,53.6,7432,0,False,False,False,False,False,False,True
0,1,13.8,43.0,1093,0,True,False,False,False,False,False,False
0,1,15.6,41.4,742,0,False,True,False,False,False,False,False
0,1,13.9,42.4,1110,0,False,False,True,False,False,False,False
0,1,14.0,53.1,879,0,False,False,False,True,False,False,False
0,1,16.2,47.0,2966,0,False,False,False,False,True,False,False
0,1,14.7,57.0,3537,1,False,False,False,False,False,True,False
0,1,5.8,68.1,1800,1,False,False,False,False,False,False,True
0,1,5.1,81.6,82,1,True,False,False,False,False,False,False
0,1,8.8,66.9,1421,0,False,True,False,False,False,False,False
0,1,16.0,50.9,2573,0,False,False,True,False,False,False,False
0,1,21.8,54.1,2028,0,False,False,False,True,False,False,False
0,1,21.4,63.5,2922,0,False,False,False,False,True,False,False
0,1,20.8,70.5,6944,1,False,False,False,False,False,True,False
0,1,17.6,78.9,6785,1,False,False,False,False,False,False,True
0,1,21.5,62.4,1567,0,True,False,False,False,False,False,False
0,1,17.7,91.5,212,1,False,True,False,False,False,False,False
0,1,17.5,77.1,1869,0,False,False,True,False,False,False,False
0,1,15.0,55.1,2265,0,False,False,False,True,False,False,False
0,1,12.7,33.1,3883,0,False,False,False,False,True,False,False
0,1,14.4,37.4,10180,0,False,False,False,False,False,True,False
0,1,17.2,26.9,7330,0,False,False,False,False,False,False,True
0,1,15.3,39.6,1349,0,True,False,False,False,False,False,False
0,1,14.7,42.5,1488,0,False,True,False,False,False,False,False
0,1,18.6,40.8,1954,0,False,False,True,False,False,False,False
0,1,14.8,77.0,5638,1,False,False,False,True,False,False,False
0,1,13.6,55.8,8065,0,False,False,False,False,True,False,False
0,1,10.5,83.5,2479,1,False,False,False,False,False,True,False
0,1,14.3,48.1,20083,0,False,False,False,False,False,False,True
1,1,11.9,60.4,13476,1,True,False,False,False,False,False,False
1,1,13.1,66.5,5696,0,False,True,False,False,False,False,False
0,1,14.7,61.9,1133,0,False,False,True,False,False,False,False
0,1,18.2,55.4,2136,0,False,False,False,True,False,False,False
0,1,15.4,85.1,2122,1,False,False,False,False,True,False,False
0,1,12.6,90.1,1422,1,False,False,False,False,False,True,False
0,1,15.4,69.1,5558,0,False,False,False,False,False,False,True
0,1,17.7,59.4,3022,0,True,False,False,False,False,False,False
0,1,19.3,53.5,1655,0,False,True,False,False,False,False,False
0,1,21.0,51.8,1941,0,False,False,True,False,False,False,False
0,1,21.6,81.3,1803,1,False,False,False,True,False,False,False
0,1,20.5,88.8,2664,1,False,False,False,False,True,False,False
0,1,19.4,81.3,7626,1,False,False,False,False,False,True,False
0,1,16.2,56.6,6361,0,False,False,False,False,False,False,True
0,1,18.8,65.1,2091,0,True,False,False,False,False,False,False
0,1,25.4,71.6,1643,0,False,True,False,False,False,False,False
0,1,25.5,72.4,1063,0,False,False,True,False,False,False,False
0,1,21.2,80.3,1166,1,False,False,False,True,False,False,False
0,1,19.9,43.5,2502,0,False,False,False,False,True,False,False
0,1,16.0,60.5,5446,1,False,False,False,False,False,True,False
0,1,17.8,64.9,7277,0,False,False,False,False,False,False,True
0,1,19.7,54.1,955,0,True,False,False,False,False,False,False
0,1,20.5,52.6,1112,0,False,True,False,False,False,False,False
0,1,20.7,56.3,1098,0,False,False,True,False,False,False,False
0,1,20.6,58.5,822,0,False,False,False,True,False,False,False
0,1,20.4,52.8,1669,0,False,False,False,False,True,False,False
0,1,20.4,58.8,8430,0,False,False,False,False,False,True,False
0,1,22.4,56.8,5291,0,False,False,False,False,False,False,True
0,1,20.4,65.6,1455,0,True,False,False,False,False,False,False
1,1,21.1,53.9,5239,0,False,True,False,False,False,False,False
0,1,20.8,48.9,853,0,False,False,True,False,False,False,False
0,1,21.2,47.3,1657,0,False,False,False,True,False,False,False
1,1,23.7,40.8,8557,0,False,False,False,False,True,False,False
0,1,24.3,53.1,10047,0,False,False,False,False,False,True,False
0,1,25.5,65.9,3915,0,False,False,False,False,False,False,True
0,1,25.5,62.9,457,0,True,False,False,False,False,False,False
0,1,23.6,66.6,372,0,False,True,False,False,False,False,False
0,1,23.1,48.8,444,0,False,False,True,False,False,False,False
0,1,25.1,43.6,413,0,False,False,False,True,False,False,False
0,1,21.3,73.9,314,1,False,False,False,False,True,False,False
0,1,23.8,84.8,2770,1,False,False,False,False,False,True,False
0,1,26.3,73.4,2050,1,False,False,False,False,False,False,True
0,1,24.2,83.1,446,1,True,False,False,False,False,False,False
0,1,25.0,74.6,576,1,False,True,False,False,False,False,False
0,1,25.8,62.8,462,0,False,False,True,False,False,False,False
0,1,27.2,63.6,311,0,False,False,False,True,False,False,False
0,1,24.9,85.5,83,1,False,False,False,False,True,False,False
0,1,21.1,94.9,214,1,False,False,False,False,False,True,False
0,1,23.3,71.1,4393,0,False,False,False,False,False,False,True
0,1,25.1,65.5,439,0,True,False,False,False,False,False,False
0,1,21.9,76.5,155,1,False,True,False,False,False,False,False
